profile,run_role,material,source_id,source_mode,source_variant,detector_layout,mono_energy_keV,incidence_angle_deg,beam_half_y_mm,beam_half_z_mm,thickness_mm,random_seed,expected_events,config_path,output_prefix,output_dir
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2107,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2107.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2107,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2108,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2108.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2108,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2109,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2109.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2109,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2110,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2110.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2110,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2111,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2111.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2111,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2112,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2112.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2112,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2201,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2201.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2201,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2202,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2202.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2202,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2203,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2203.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2203,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2204,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2204.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2204,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2205,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2205.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2205,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2206,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2206.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2206,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2301,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2301.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2301,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2302,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2302.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2302,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2303,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2303.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2303,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2304,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2304.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2304,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2305,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2305.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2305,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_150kev_oblique_10deg,mono,oblique_10deg,transmission_plus_side_scatter,150.0,10.0,5.0,5.0,20.0,2306,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2306.txt,ms_v6c_hm_source_design_hematite_mono_150kev_oblique_10deg_20mm_seed2306,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2101,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2101.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2101,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2102,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2102.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2102,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2103,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2103.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2103,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2104,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2104.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2104,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2105,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2105.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2105,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2106,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2106.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2106,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2107,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2107.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2107,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2108,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2108.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2108,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2109,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2109.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2109,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2110,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2110.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2110,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2111,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2111.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2111,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2112,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2112.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2112,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2201,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2201.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2201,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2202,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2202.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2202,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2203,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2203.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2203,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2204,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2204.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2204,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2205,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2205.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2205,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2206,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2206.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2206,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2301,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2301.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2301,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2302,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2302.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2302,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2303,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2303.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2303,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2304,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2304.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2304,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2305,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2305.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2305,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_narrow,mono,normal_narrow,transmission_plus_side_scatter,200.0,0.0,5.0,5.0,20.0,2306,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2306.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_narrow_20mm_seed2306,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2101,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2101.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2101,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2102,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2102.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2102,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2103,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2103.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2103,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2104,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2104.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2104,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2105,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2105.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2105,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2106,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2106.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2106,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2107,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2107.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2107,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2108,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2108.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2108,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2109,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2109.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2109,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2110,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2110.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2110,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2111,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2111.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2111,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2112,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2112.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2112,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2201,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2201.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2201,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2202,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2202.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2202,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2203,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2203.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2203,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2204,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2204.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2204,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2205,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2205.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2205,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2206,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2206.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2206,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2301,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2301.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2301,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2302,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2302.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2302,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2303,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2303.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2303,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2304,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2304.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2304,material_sorting_runs/v6c_hm_source_design
v6c_hm_source_design,material,Hematite,mono_200kev_normal_wide,mono,normal_wide,transmission_plus_side_scatter,200.0,0.0,20.0,20.0,20.0,2305,10000,source_models/config/material_sorting_matrix/v6c_hm_source_design/ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2305.txt,ms_v6c_hm_source_design_hematite_mono_200kev_normal_wide_20mm_seed2305,material_sorting_runs/v6c_hm_source_design
